rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/time_elapsed,time/fps,time/total_timesteps,train/clip_fraction,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/entropy_loss,train/loss,train/learning_rate,train/n_updates,train/approx_kl,train/value_loss
520,5997.68,1026.7438357,170163,5324800,31,-0.0034323756248340943,5190,0.0014875531196594238,22.864462075233458,0.006302011,0.080830078125,0.6887213587760925,-0.67125408411026,0.2,0.00014429999999999998
521,5997.72,1026.7523636899998,171136,5335040,31,-0.0031416791044466662,5200,0.0029758810997009277,43.56587065190077,0.008114217,0.0933984375,20.22747230529785,-0.6614840786159039,0.2,0.00014399999999999998
522,5998.07,1026.75991453,171295,5345280,31,-0.0035382691491395234,5210,0.008393168449401855,43.273431324213746,0.0063644336,0.061875,69.04996490478516,-0.6548912143707275,0.2,0.00014369999999999997
523,5996.41,1026.84321281,171426,5355520,31,-0.002501709079951979,5220,0.015333592891693115,43.88481192708016,0.0054576504,0.074365234375,8.690741539001465,-0.6942497807741165,0.2,0.0001434
524,5996.65,1026.82517568,171579,5365760,31,-0.0030745599820511415,5230,0.01131582260131836,22.433973436653613,0.006623262,0.075322265625,0.9535779356956482,-0.662617462426424,0.2,0.00014309999999999998
525,5991.4,1027.21637974,171734,5376000,31,-0.004129499924601987,5240,0.0015233755111694336,45.12094602555037,0.0066167912,0.061884765625,0.6879854798316956,-0.696027737557888,0.2,0.00014279999999999997
526,5991.27,1027.2750541200003,172695,5386240,31,-0.003129726363986265,5250,0.010674595832824707,44.362993254959584,0.005368573,0.08109375,0.8832835555076599,-0.6694721861183643,0.2,0.0001425
527,5989.97,1027.51545028,172847,5396480,31,-0.0032831426479970104,5260,-0.002516508102416992,22.594349856078626,0.007734035,0.0598046875,0.6116023063659668,-0.6566420744359494,0.2,0.0001422
528,5988.38,1027.4660960400001,173001,5406720,31,-0.0022465983679285273,5270,0.012095212936401367,43.940495804846286,0.0060180635,0.05861328125,5.817176818847656,-0.691912248134613,0.2,0.00014189999999999998
529,5989.49,1027.5597508100002,173156,5416960,31,-0.0014268422505119816,5280,0.0034394264221191406,44.56101069569588,0.004254974,0.03451171875,3.407168388366699,-0.6620912824571132,0.2,0.00014159999999999997
530,5989.99,1027.42731662,173290,5427200,31,-0.001731360826524906,5290,0.01327371597290039,43.95954800605774,0.004762237,0.052333984375,3.4980669021606445,-0.6704108069837094,0.2,0.0001413
531,5990.14,1027.46997212,174265,5437440,31,-0.0021252679103054106,5300,0.017834603786468506,22.889806984066965,0.006625429,0.059384765625,34.791656494140625,-0.669354507625103,0.2,0.00014099999999999998
532,5991.45,1027.1654823499998,174420,5447680,31,-0.00489328258758178,5310,0.011602282524108887,43.726132558882234,0.0069202944,0.081669921875,5.996021270751953,-0.6413256396353245,0.2,0.00014069999999999998
533,5989.23,1027.2742069,174556,5457920,31,-0.00542335699807154,5320,0.0015916824340820312,44.35422492861748,0.010688534,0.1069140625,41.06499481201172,-0.6698965148627758,0.2,0.00014039999999999997
534,5989.68,1027.12031998,174706,5468160,31,-0.0033290230014245024,5330,0.003107309341430664,22.890934842824937,0.007395505,0.072529296875,44.03578567504883,-0.6477092473208904,0.2,0.0001401
535,5990.98,1027.25656327,174861,5478400,31,-0.003353881635994185,5340,0.005374610424041748,44.63976766705513,0.0059477366,0.066025390625,44.093631744384766,-0.642933492064476,0.2,0.00013979999999999998
536,5990.12,1027.00183108,175831,5488640,31,-0.0029060852288967,5350,0.008650779724121094,44.36595829308033,0.0059144422,0.07115234375,18.82597541809082,-0.6290097667276859,0.2,0.00013949999999999998
537,5988.92,1026.9976970200003,175964,5498880,31,-0.004381839572452009,5360,0.005627870559692383,43.97698800086975,0.0076447576,0.09169921875,34.10231018066406,-0.6074809989333153,0.2,0.00013919999999999997
538,5988.17,1027.2049495500003,176114,5509120,31,-0.0035120559699134903,5370,0.008383691310882568,22.65071233794093,0.005867884,0.06458984375,10.151411056518555,-0.597239857763052,0.2,0.0001389
539,5990.43,1027.1047333000001,176269,5519360,31,-0.0017247718172438908,5380,0.007891178131103516,43.58096158057451,0.0043942193,0.0437890625,39.48162078857422,-0.6040924827754498,0.2,0.00013859999999999998
540,5987.76,1027.16870229,176407,5529600,31,-0.002379468824074138,5390,0.01995980739593506,43.14499585062266,0.007640143,0.062919921875,40.22254943847656,-0.6125915484130382,0.2,0.00013829999999999997
541,5988.12,1027.38540557,177375,5539840,31,-0.0029854036774486304,5400,0.01238560676574707,22.723648803085087,0.005782556,0.066474609375,0.5038254857063293,-0.6041175200045109,0.2,0.00013799999999999997
542,5981.29,1027.7626495400002,177531,5550080,31,-0.0033614003619004506,5410,0.007359325885772705,44.99463056534529,0.0048251655,0.061484375,6.991946220397949,-0.6285207681357861,0.2,0.00013769999999999999
543,5981.43,1027.7808164200003,177690,5560320,31,-0.004440286895551253,5420,0.005606532096862793,44.78511596143246,0.00696768,0.0836328125,2.7562754154205322,-0.6035927227139473,0.2,0.00013739999999999998
544,5981.43,1027.74233473,177824,5570560,31,-0.0021964751489576884,5430,0.007032454013824463,44.04152362763882,0.005882059,0.0424609375,3.244755744934082,-0.6391525918245315,0.2,0.00013709999999999997
545,5979.7,1027.5842186000002,177975,5580800,31,-0.0036514789880311583,5440,-0.0032628774642944336,22.787267661690713,0.006321409,0.072529296875,0.6236730217933655,-0.6231781297922134,0.2,0.00013679999999999996
546,5977.43,1027.5240669,178949,5591040,31,-0.0025529584163450636,5450,0.005366504192352295,44.04874438017607,0.005935394,0.039609375,0.6734100580215454,-0.6419443050026894,0.2,0.00013649999999999998
547,5979.71,1027.33541103,179088,5601280,31,-0.0031518888150458223,5460,0.003679335117340088,44.91264146655798,0.007773076,0.06978515625,16.3222713470459,-0.6519511613249779,0.2,0.00013619999999999998
548,5979.48,1027.30524348,179238,5611520,31,-0.003340387858916074,5470,0.0076517462730407715,22.53351780027151,0.0072904923,0.07341796875,1.906818151473999,-0.6499501550197602,0.2,0.00013589999999999997
549,5981.63,1027.5217412299999,179392,5621760,31,-0.00478603701281827,5480,0.0032464265823364258,44.67437005698681,0.010002079,0.11169921875,2.4692091941833496,-0.6273469150066375,0.2,0.00013559999999999996
550,5979.58,1027.53388039,179547,5632000,31,-0.0038532011608185712,5490,0.00016641616821289062,44.86064253091812,0.007939586,0.079970703125,0.7689222693443298,-0.642067713290453,0.2,0.00013529999999999998
551,5980.52,1027.60629679,180499,5642240,31,-0.0022414723580004648,5500,0.004743814468383789,43.87880979895592,0.0056609325,0.068447265625,36.709388732910156,-0.6590592189133168,0.2,0.00013499999999999997
552,5982.89,1027.5658713700002,180652,5652480,31,-0.004293906663660891,5510,0.01718956232070923,22.883526832461357,0.009130483,0.103232421875,28.860219955444336,-0.6291802710294724,0.2,0.00013469999999999997
553,5982.21,1027.59087885,180808,5662720,31,-0.0038758896535728126,5520,0.008242309093475342,45.38455097734928,0.006545557,0.05916015625,1.6199227571487427,-0.6403192910552025,0.2,0.0001344
554,5983.53,1027.55737286,180943,5672960,31,-0.004384125309297815,5530,0.0004000663757324219,45.071211183965204,0.006059277,0.06501953125,1.4009078741073608,-0.682567432820797,0.2,0.00013409999999999998
555,5982.4,1027.87386537,181093,5683200,31,-0.0035554360479000025,5540,0.003964841365814209,22.71524074077606,0.0069777654,0.080419921875,0.5794140100479126,-0.6717446741461753,0.2,0.00013379999999999997
556,5984.64,1027.84814459,182073,5693440,31,-0.002762963500863407,5550,0.004286468029022217,44.85738764554262,0.0086964425,0.0616015625,1.8409171104431152,-0.6743553900718688,0.2,0.00013349999999999997
557,5981.89,1027.94726906,182213,5703680,31,-0.003985811627935618,5560,0.002588510513305664,44.13176239609718,0.0068028257,0.077548828125,1.6020106077194214,-0.7016101428866386,0.2,0.00013319999999999999
558,5983.44,1027.93037176,182361,5713920,31,-0.0031960105820326135,5570,0.007268726825714111,23.164811190664768,0.005274281,0.05587890625,6.88887357711792,-0.6600498093664646,0.2,0.00013289999999999998
559,5981.73,1028.14698506,182516,5724160,31,-0.0020993113366421312,5580,0.007618606090545654,28.899467696547507,0.005662477,0.042685546875,24.317049026489258,-0.7011592459678649,0.2,0.00013259999999999997
560,5985.32,1027.66405943,182675,5734400,31,-0.0031611845834413543,5590,0.009197533130645752,43.91259015887976,0.0067139445,0.052021484375,4.278528690338135,-0.6989038395881653,0.2,0.00013229999999999996
561,5983.82,1027.85054562,183640,5744640,31,-0.003040445310616633,5600,0.005481600761413574,44.78698142066598,0.005973272,0.055908203125,15.535967826843262,-0.6725235579907894,0.2,0.00013199999999999998
562,5982.78,1027.98202524,183792,5754880,31,-0.002763427495956421,5610,0.010501980781555176,23.430239900499583,0.005399362,0.04435546875,0.6241061091423035,-0.6926457214355469,0.2,0.00013169999999999998
563,5986.75,1027.8552204300001,183950,5765120,31,-0.0030003508194931783,5620,0.006084859371185303,45.04729646384716,0.0061248294,0.049521484375,13.494159698486328,-0.690657656788826,0.2,0.00013139999999999997
564,5986.93,1027.7723249800003,184085,5775360,31,-0.0035541835677577183,5630,0.004037261009216309,45.003419123888015,0.007485552,0.062099609375,5.543075084686279,-0.6624934619665146,0.2,0.00013110000000000002
565,5986.45,1027.57445901,184237,5785600,31,-0.003300564179371577,5640,0.0013629794120788574,23.127837823778393,0.0063484786,0.06359375,22.012136459350586,-0.6873387517035008,0.2,0.0001308
566,5985.62,1027.60897193,185224,5795840,31,-0.0037624311441322787,5650,0.002000272274017334,45.05918697744608,0.00642986,0.050693359375,26.73147201538086,-0.6536153189837932,0.2,0.0001305
567,5985.13,1027.80786504,185364,5806080,31,-0.003389246796432417,5660,0.0012933015823364258,45.47917685806751,0.008444078,0.064794921875,1.664401888847351,-0.7069863183796405,0.2,0.0001302
568,5987.12,1027.4662255800001,185513,5816320,31,-0.004696335392363835,5670,0.006116151809692383,23.204743005931377,0.007500424,0.078125,7.231338024139404,-0.6606168046593666,0.2,0.0001299
569,5985.57,1027.61780677,185668,5826560,31,-0.003243110184557736,5680,0.0033222436904907227,44.15728510081768,0.007279466,0.072900390625,0.8781021237373352,-0.636033803075552,0.2,0.0001296
570,5982.84,1027.87681072,185826,5836800,31,-0.0018061491852859035,5690,0.010429620742797852,45.22698421806097,0.0050601005,0.0368359375,0.9636877775192261,-0.6306455279886722,0.2,0.0001293
571,5984.14,1027.84980849,186795,5847040,31,-0.004296586223645136,5700,-0.00018978118896484375,44.73324928551912,0.006565987,0.054873046875,52.54313659667969,-0.6434591263532639,0.2,0.000129
572,5983.21,1027.73288347,186947,5857280,31,-0.0033624054450774564,5710,0.01168978214263916,23.392958894073963,0.006571713,0.064677734375,0.5899106860160828,-0.6553337508440018,0.2,0.0001287
573,5978.5,1027.8976474099998,187103,5867520,31,-0.002577537472534459,5720,0.007467210292816162,45.30747581630945,0.00816693,0.062861328125,42.957950592041016,-0.6465339684486389,0.2,0.0001284
574,5976.98,1027.7641775799998,187259,5877760,31,-0.003365779658197425,5730,0.01563739776611328,44.31428778678179,0.006393955,0.073505859375,40.136043548583984,-0.6343326796591282,0.2,0.0001281
575,5978.65,1027.7215807199996,187391,5888000,31,-0.003943731997569557,5740,0.0061612725257873535,45.69906986504793,0.0070877285,0.05712890625,2.8324973583221436,-0.6222022771835327,0.2,0.0001278
576,5981.17,1027.8257775699997,188347,5898240,31,-0.003722542127361521,5750,0.005389153957366943,22.533402896225454,0.007361582,0.0584765625,15.228072166442871,-0.6330002027750016,0.2,0.0001275
577,5980.81,1027.84151012,188506,5908480,31,-0.003154783520003548,5760,0.001422286033630371,44.402686341404916,0.0052389973,0.049248046875,1.692821979522705,-0.6529391324520111,0.2,0.0001272
578,5981.41,1027.8353511100001,188641,5918720,31,-0.0031652475535520353,5770,0.0005092024803161621,45.167311724424366,0.0065193935,0.055107421875,21.420331954956055,-0.6211963054537774,0.2,0.0001269
579,5980.43,1027.7066009900002,188790,5928960,31,-0.0030263745404954536,5780,0.007513463497161865,23.6868888810277,0.0052911527,0.050322265625,29.983394622802734,-0.6553714382648468,0.2,0.00012660000000000001
580,5979.87,1027.80447481,188942,5939200,31,-0.0028587157270521858,5790,0.013134598731994629,45.16129473298788,0.004738153,0.034384765625,6.196477890014648,-0.6475986805558205,0.2,0.0001263
581,5977.5,1027.87542026,189901,5949440,31,-0.0030021272419253364,5800,-0.0015999078750610352,44.95580723017454,0.007210315,0.054228515625,45.48710250854492,-0.6211842791736126,0.2,0.000126
582,5978.6,1027.83672887,190029,5959680,31,-0.0033751644552103242,5810,0.008288741111755371,45.84218835175037,0.0060075577,0.060107421875,18.65012550354004,-0.6310164849460125,0.2,0.0001257
583,5982.37,1027.5064107199998,190180,5969920,31,-0.003912764036795124,5820,0.010724902153015137,23.01829259186983,0.0070824013,0.06556640625,6.120026588439941,-0.6372214511036873,0.2,0.0001254
584,5983.39,1027.46268565,190337,5980160,31,-0.0024135126400506124,5830,0.002390563488006592,45.7615642246604,0.006548067,0.04423828125,8.192461013793945,-0.628308854997158,0.2,0.0001251
585,5984.42,1027.4236959999998,190471,5990400,31,-0.003914671639795415,5840,-0.006154417991638184,45.11616325616836,0.007835626,0.07685546875,29.793153762817383,-0.6456007342040538,0.2,0.0001248
586,5984.92,1027.4133966999998,191432,6000640,31,-0.0029640514077618717,5850,0.0030278563499450684,23.2373364661634,0.006419687,0.0480859375,0.6247147917747498,-0.6216139188408851,0.2,0.0001245
587,5987.86,1027.41498167,191582,6010880,31,-0.002549091369874077,5860,-0.0018352270126342773,45.2952772757411,0.0046268324,0.04240234375,6.664624214172363,-0.6393864132463932,0.2,0.0001242
588,5985.96,1027.5536218600002,191739,6021120,31,-0.002714039808488451,5870,-0.0004611015319824219,45.76152597755194,0.006546983,0.060595703125,2.3451740741729736,-0.5941213388741017,0.2,0.0001239
589,5986.0,1027.65021556,191868,6031360,31,-0.0013290154113201425,5880,0.004269778728485107,45.325197042822836,0.005023183,0.039833984375,30.998502731323242,-0.5973225626349449,0.2,0.0001236
590,5987.93,1027.6713995100001,192021,6041600,31,-0.001854485966032371,5890,0.016160905361175537,22.76948727115989,0.0055079493,0.059130859375,1.3510018587112427,-0.6037115691602231,0.2,0.0001233
591,5991.72,1027.56033608,192992,6051840,31,-0.003339153705383069,5900,1.7821788787841797e-05,44.780115693211556,0.005806005,0.038876953125,5.533013820648193,-0.5832008507847786,0.2,0.000123
592,5989.95,1027.6272481800002,193123,6062080,31,-0.0030140643773484046,5910,0.004460036754608154,45.39269340008497,0.0060300925,0.0630078125,13.092952728271484,-0.6074154250323772,0.2,0.0001227
593,5987.94,1027.84725801,193271,6072320,31,-0.0030803103200742043,5920,0.00918346643447876,23.668205012977122,0.005562943,0.0433203125,0.6779123544692993,-0.5842736653983593,0.2,0.0001224
594,5991.0,1028.03904982,193426,6082560,31,-0.0023385302897077054,5930,0.0058956146240234375,45.10363300174475,0.006418151,0.051943359375,26.61953353881836,-0.6156383594870567,0.2,0.00012209999999999999
595,5991.86,1028.04699079,193561,6092800,31,-0.0028951490929466674,5940,0.008530259132385254,45.42860423564911,0.0059676096,0.05490234375,4.41118860244751,-0.61758469581604,0.2,0.00012179999999999999
596,5996.24,1027.63234633,194514,6103040,31,-0.0028108930308371784,5950,-0.0046117305755615234,22.655860613435507,0.0060745953,0.057109375,42.63032913208008,-0.6139575891196728,0.2,0.0001215
597,5997.62,1027.59128926,194669,6113280,31,-0.0029039671094506047,5960,0.0016890168190002441,44.80396832734346,0.005954539,0.045830078125,4.288105487823486,-0.5867480701208114,0.2,0.00012119999999999999
598,5999.19,1027.5423833999998,194806,6123520,31,-0.003833503139903769,5970,0.0036031603813171387,44.444109034836295,0.007164265,0.08412109375,22.065725326538086,-0.6039923876523972,0.2,0.0001209
599,5998.79,1027.66042673,194954,6133760,31,-0.002393835338007193,5980,0.008616805076599121,22.80793776214123,0.0059407717,0.053359375,0.4987543821334839,-0.5849813046306371,0.2,0.00012059999999999999
600,5997.57,1027.74375355,195106,6144000,31,-0.0030492877558572218,5990,0.006479918956756592,45.128726834654806,0.005877692,0.05935546875,2.0873701572418213,-0.6105108281970024,0.2,0.0001203
601,5997.81,1027.9245219999998,196068,6154240,31,-0.0025521174615278142,6000,0.00631183385848999,44.31421412825584,0.0037569187,0.038583984375,2.5308408737182617,-0.597594780176878,0.2,0.00011999999999999999
602,5997.2,1028.03045956,196201,6164480,31,-0.0028524645869038067,6010,-0.001028299331665039,44.883217355906964,0.005016844,0.03294921875,13.009930610656738,-0.6068249134719372,0.2,0.0001197
603,5997.88,1028.0063725000002,196354,6174720,31,-0.003691666255472228,6020,0.006484091281890869,23.25191651418805,0.006430366,0.0643359375,0.6072419285774231,-0.5893575796484947,0.2,0.0001194
604,5999.77,1028.31941841,196508,6184960,31,-0.0020067325346462893,6030,0.005124032497406006,45.86779315859079,0.004460805,0.034404296875,13.198454856872559,-0.6259942850470543,0.2,0.0001191
605,6001.56,1028.51518775,196643,6195200,31,-0.00248729825601913,6040,0.0058054327964782715,44.879175767600536,0.005212114,0.0429296875,27.958097457885742,-0.6268644908070564,0.2,0.0001188
606,5997.24,1028.7828863,197597,6205440,31,-0.004053856354730669,6050,0.02732264995574951,23.20340012937784,0.006812585,0.0712109375,17.915802001953125,-0.6221314235031605,0.2,0.0001185
607,5998.18,1028.76119001,197750,6215680,31,-0.003361284941493068,6060,0.006165623664855957,43.94406307041645,0.0054931976,0.054248046875,0.7836023569107056,-0.5998426207900047,0.2,0.0001182
608,5995.49,1028.8933524399997,197906,6225920,31,-0.004182806041499134,6070,0.0033642053604125977,44.98125398755074,0.006535043,0.06380859375,15.008413314819336,-0.6289993201196193,0.2,0.00011789999999999999
609,5996.19,1028.8456758799998,198042,6236160,31,-0.002672300505801104,6080,0.005949079990386963,45.13076801180839,0.005382965,0.044248046875,35.84617614746094,-0.6131224502623082,0.2,0.0001176
610,5992.7,1029.0189454099998,198193,6246400,31,-0.0047084172224276695,6090,-0.005022168159484863,22.51984624490142,0.0060046413,0.047783203125,1.2110850811004639,-0.6469021800160408,0.2,0.00011729999999999999
611,5990.73,1029.2995143899998,199160,6256640,31,-0.0022936081149964593,6100,0.0017662644386291504,45.630389354527,0.0074018897,0.058623046875,0.9102565050125122,-0.6513234831392765,0.2,0.000117
612,5991.92,1029.0959723999997,199318,6266880,31,-0.003351098967832513,6110,0.015279829502105713,45.506653136610986,0.006511721,0.059873046875,27.270639419555664,-0.6589559842646122,0.2,0.00011669999999999999
613,5991.84,1028.9515800099998,199446,6277120,31,-0.0032409582973923533,6120,0.013202846050262451,45.48211459606886,0.004896965,0.055888671875,38.218143463134766,-0.6244310688972473,0.2,0.0001164
614,5995.65,1028.65243112,199598,6287360,31,-0.0026017016897094437,6130,0.021112918853759766,23.146473265886307,0.006086963,0.049013671875,32.55511474609375,-0.6356114891171455,0.2,0.00011609999999999999
615,5995.68,1028.63299964,199756,6297600,31,-0.004497880541894119,6140,-0.0009063482284545898,43.85828584969044,0.006214072,0.0645703125,0.798619270324707,-0.6253930546343327,0.2,0.0001158
616,5992.77,1028.80665858,200705,6307840,31,-0.0027704898666706867,6150,0.00585782527923584,44.893401541411876,0.0047932654,0.043076171875,5.899442672729492,-0.6288525369763375,0.2,0.00011549999999999999
617,5990.97,1028.4945360299998,200858,6318080,31,-0.003668291828071233,6160,0.007510364055633545,22.81217323243618,0.00499831,0.03810546875,5.3113112449646,-0.6589510895311832,0.2,0.0001152
618,5990.19,1028.29197283,201015,6328320,31,-0.0032903315083240158,6170,0.012545645236968994,44.3742096427083,0.0060751345,0.033740234375,3.19815993309021,-0.6470371906459331,0.2,0.00011489999999999999
619,5990.19,1028.36198625,201156,6338560,31,-0.003246483849652577,6180,0.010312139987945557,45.18796269625425,0.0057911095,0.049384765625,44.9270133972168,-0.6567422990500927,0.2,0.0001146
620,5989.74,1028.0664872300001,201307,6348800,31,-0.003174666476843413,6190,0.009728491306304932,23.551742343604566,0.0056436844,0.05708984375,32.6900749206543,-0.6267055897414684,0.2,0.00011429999999999999
621,5986.56,1027.87226241,202281,6359040,31,-0.003286371218273416,6200,0.0019010305404663086,45.207784923315046,0.0050392053,0.060078125,9.196724891662598,-0.6693165898323059,0.2,0.00011399999999999999
622,5986.34,1027.82787466,202439,6369280,31,-0.0025215429812669755,6210,0.010915935039520264,44.73615226358175,0.0049235136,0.04712890625,37.806148529052734,-0.6354207031428813,0.2,0.00011369999999999999
623,5988.22,1027.5786768799999,202573,6379520,31,-0.003979928112239577,6220,0.006930708885192871,43.90625533252955,0.0054735737,0.04841796875,39.16852569580078,-0.6533247217535972,0.2,0.00011339999999999999
624,5987.0,1027.58060868,202729,6389760,31,-0.0034656975435791537,6230,0.012524902820587158,23.10806491613388,0.006303626,0.0621484375,0.5214120745658875,-0.6555410675704479,0.2,0.00011309999999999998
625,5988.47,1027.38175005,202891,6400000,31,-0.0017928258539177478,6240,0.008385717868804932,44.602321958839894,0.005339618,0.048291015625,22.761199951171875,-0.5945119124650955,0.2,0.00011279999999999999
626,5986.14,1027.63928223,203852,6410240,31,-0.003832825852150563,6250,0.013622164726257324,43.74717809736729,0.007102395,0.0781640625,0.846254289150238,-0.6197956152260303,0.2,0.0001125
627,5990.58,1027.4316450899998,204006,6420480,31,-0.0033195592938864136,6260,0.017109990119934082,22.538176951706408,0.0066896877,0.057587890625,0.829622209072113,-0.6166288655996323,0.2,0.00011219999999999999
628,5991.83,1027.30258793,204165,6430720,31,-0.0034909121130476707,6270,-0.0017588138580322266,45.23497358828783,0.006355262,0.047744140625,31.156320571899414,-0.615659296810627,0.2,0.0001119
629,5988.8,1027.27140862,204326,6440960,31,-0.0026062640442978593,6280,0.007416248321533203,43.94558624684811,0.005978206,0.05015625,19.01938819885254,-0.6398850558698177,0.2,0.00011159999999999999
630,5993.31,1026.91964747,204456,6451200,31,-0.0028227784312912264,6290,0.009245336055755615,44.734512493908404,0.00458184,0.0371875,5.419081687927246,-0.6284639978408814,0.2,0.0001113
631,6001.04,1026.8072603199998,205429,6461440,31,-0.003596504628076218,6300,0.0161554217338562,22.763494871258736,0.0057186186,0.0698046875,0.6217806339263916,-0.6183884231746197,0.2,0.00011099999999999999
632,6004.2,1026.6372325,205587,6471680,31,-0.002646563658490777,6310,0.009436309337615967,44.66712563574314,0.00790411,0.046279296875,16.300996780395508,-0.6408498278260231,0.2,0.0001107
633,6005.84,1026.5599194,205719,6481920,31,-0.003555426042585168,6320,0.011604130268096924,44.5451412820816,0.0061881826,0.0483203125,91.35398864746094,-0.6181138189136982,0.2,0.00011039999999999999
634,6003.35,1026.5817496000002,205871,6492160,31,-0.003038858203217387,6330,-0.010002613067626953,22.80330154761672,0.00623691,0.05056640625,0.45803093910217285,-0.6557502736151218,0.2,0.00011009999999999999
635,6003.3,1026.5052835000001,206032,6502400,31,-0.0027640011522453278,6340,0.0024275779724121094,44.10991081148386,0.0045922534,0.040380859375,10.655879020690918,-0.6258598071336746,0.2,0.00010979999999999999
636,6004.74,1026.3921428200001,206987,6512640,31,-0.003394807637669146,6350,-0.002198934555053711,43.677502730488776,0.005557365,0.05263671875,2.6719934940338135,-0.6412081542611122,0.2,0.00010949999999999999
637,6003.64,1026.3404103399998,207137,6522880,31,-0.0023696755949640645,6360,0.0021518468856811523,22.980549480468035,0.0053742845,0.03982421875,1.1838148832321167,-0.6197377300262451,0.2,0.00010919999999999998
638,6008.93,1026.1474545199999,207292,6533120,31,-0.00363270039553754,6370,0.00014513731002807617,44.564403772354126,0.0055128047,0.069619140625,38.85026931762695,-0.6347422778606415,0.2,0.00010889999999999999
639,6006.33,1026.2425617,207431,6543360,31,-0.0026704994786996396,6380,0.0016965866088867188,45.07761634171009,0.0066077323,0.0715625,70.02591705322266,-0.6456507498025894,0.2,0.00010859999999999998
640,6009.51,1026.25854654,207583,6553600,31,-0.0023950888015679085,6390,3.49879264831543e-05,23.22958288192749,0.004804514,0.033095703125,65.58787536621094,-0.633189399689436,0.2,0.00010829999999999999
641,6008.89,1026.2828560399998,208556,6563840,31,-0.0029299684609577527,6400,0.0017725229263305664,45.16989794999361,0.00569919,0.0308203125,33.05997085571289,-0.6051799461245537,0.2,0.00010799999999999998
642,6009.29,1026.37175091,208698,6574080,31,-0.002389896325330483,6410,0.004561960697174072,44.485366332828995,0.0071766092,0.05275390625,5.052731990814209,-0.6392553372681141,0.2,0.00010769999999999999
643,6015.15,1026.0746571500001,208846,6584320,31,-0.0034190468132146634,6420,0.008104145526885986,22.605679353177546,0.006309933,0.05923828125,0.7824936509132385,-0.634815319776535,0.2,0.00010739999999999998
644,6015.79,1026.01838918,209002,6594560,31,-0.002884296280390117,6430,0.007967710494995117,45.05823692977428,0.004945149,0.033056640625,54.88698196411133,-0.6728371168673039,0.2,0.00010709999999999999
645,6019.7,1025.69033016,209160,6604800,31,-0.0036004947454784998,6440,0.004484891891479492,44.44014424175024,0.0070980364,0.054296875,11.073538780212402,-0.6396811473369598,0.2,0.00010679999999999998
646,6017.78,1025.75611957,210119,6615040,31,-0.002760196218150668,6450,0.008143603801727295,44.17016258060932,0.0060736453,0.042421875,28.868303298950195,-0.6365071642398834,0.2,0.00010649999999999999
647,6021.15,1025.61470908,210275,6625280,31,-0.0036484134852071293,6460,0.011208891868591309,22.285136242508887,0.008221575,0.067880859375,17.478717803955078,-0.6724305322766304,0.2,0.00010619999999999998
648,6019.52,1025.72358239,210436,6635520,31,-0.003467503878637217,6470,0.00930643081665039,43.9127312374115,0.007440552,0.0512109375,31.533395767211914,-0.6647847609221935,0.2,0.00010589999999999999
649,6018.38,1025.90996133,210568,6645760,31,-0.0024215319569339043,6480,0.012918412685394287,43.65710769355297,0.0054840795,0.049833984375,5.247001647949219,-0.6752684086561203,0.2,0.00010559999999999998
650,6015.37,1026.16639234,210720,6656000,31,-0.0026447939992067402,6490,-0.011611104011535645,22.63347426444292,0.0047130706,0.03634765625,26.78270721435547,-0.6955033284425736,0.2,0.00010529999999999998
651,6019.58,1025.8819759399998,211698,6666240,31,-0.0037323803803883493,6500,0.004506886005401611,43.85843835264444,0.005699259,0.04984375,96.289306640625,-0.6940607714653015,0.2,0.00010499999999999999
652,6016.5,1026.01494544,211836,6676480,31,-0.00563368860137416,6510,0.008307456970214844,44.535908549129964,0.0068083243,0.08380859375,26.68267822265625,-0.6704433663189411,0.2,0.00010469999999999998
653,6015.09,1026.11353401,211987,6686720,31,-0.0026468960419879293,6520,0.015508830547332764,22.01175198212266,0.005474236,0.05626953125,0.5179263949394226,-0.6730884478986263,0.2,0.00010439999999999999
654,6013.02,1026.4073950799998,212145,6696960,31,-0.0030860771550942443,6530,0.010925889015197754,44.126056583225726,0.006911742,0.048935546875,14.144370079040527,-0.6918700782954693,0.2,0.00010409999999999998
655,6010.69,1026.4269923099998,212302,6707200,31,-0.0027834971650736407,6540,0.0037450790405273438,44.83424851804972,0.0033745945,0.02154296875,94.9083480834961,-0.6854457917809487,0.2,0.00010379999999999999
656,6010.63,1026.43606649,213252,6717440,31,-0.0039677092200145125,6550,0.006924867630004883,44.63378542870283,0.0064411266,0.05208984375,12.837346076965332,-0.6779265679419041,0.2,0.00010349999999999998
657,6007.71,1026.6351348199998,213405,6727680,31,-0.0026365111896302553,6560,0.0018350481986999512,22.79191570594907,0.0061767604,0.051044921875,0.5624333620071411,-0.6630606177449226,0.2,0.00010319999999999999
658,6014.46,1026.39193493,213560,6737920,31,-0.002880161439825315,6570,0.007066547870635986,43.92813769161701,0.007269375,0.059384765625,17.735111236572266,-0.6577531491219998,0.2,0.00010289999999999998
659,6016.87,1026.22644518,213696,6748160,31,-0.0015685802418738603,6580,0.016327857971191406,43.38109404191375,0.005388506,0.048642578125,50.93143844604492,-0.628175447434187,0.2,0.00010259999999999999
