from_activity,to_activity,rl_count,random_count,rl_pct,random_pct,preference_ratio,log2_ratio,avg_reward_rl,in_real_log,transition_type
enter senddate retrieve missing data,procedure change after completeness,0,1,0.0,1.1,19.444,4.281,0.0,True,learned_prefer
enter senddate retrieve missing data,start decision phase extension granted,0,1,0.0,1.1,19.444,4.281,0.0,True,learned_prefer
enter senddate retrieve missing data,enter senddate acknowledgement,0,1,0.0,1.1,19.444,4.281,0.0,True,learned_prefer
enter senddate retrieve missing data,start decisionphase draft decision - permitting decided,0,1,0.0,1.1,19.444,4.281,0.0,True,learned_prefer
suspension ground applicable,publish,0,1,0.0,1.2,19.222,4.265,0.0,True,learned_prefer
suspension ground applicable,article 33 applies,0,1,0.0,1.2,19.222,4.265,0.0,True,learned_prefer
suspension ground applicable,transcript decision environmental permit to stakeholders,0,1,0.0,1.2,19.222,4.265,0.0,True,learned_prefer
suspension ground applicable,terminate on request,0,1,0.0,1.2,19.222,4.265,0.0,True,learned_prefer
suspension ground applicable,submit decision,0,1,0.0,1.2,19.222,4.265,0.0,True,learned_prefer
suspension ground applicable,suspension ground applicable,0,1,0.0,1.2,19.222,4.265,0.0,True,learned_prefer
suspension ground applicable,refusal after suspension,0,1,0.0,1.2,19.222,4.265,0.0,True,learned_prefer
suspension ground applicable,treat subcases completeness,0,1,0.0,1.2,19.222,4.265,0.0,True,learned_prefer
suspension ground applicable,appeal logded,0,1,0.0,1.2,19.222,4.265,0.0,True,learned_prefer
suspension ground applicable,procedure change,0,1,0.0,1.2,19.222,4.265,0.0,True,learned_prefer
suspension ground applicable,set decision phase suspension sent,0,1,0.0,1.2,19.222,4.265,0.0,True,learned_prefer
suspension ground applicable,ask stakeholders views,0,1,0.0,1.2,19.222,4.265,0.0,True,learned_prefer
suspension ground applicable,send letter in progress,0,1,0.0,1.2,19.222,4.265,0.0,True,learned_prefer
suspension ground applicable,send decision suspension,0,1,0.0,1.2,19.222,4.265,0.0,True,learned_prefer
suspension ground applicable,decision date prior to decision,0,1,0.0,1.2,19.222,4.265,0.0,True,learned_prefer
suspension ground applicable,extend procedure term,0,1,0.0,1.2,19.222,4.265,0.0,True,learned_prefer
suspension ground applicable,enter senddate decision environmental permit,0,1,0.0,1.2,19.222,4.265,0.0,True,learned_prefer
received OLO documents,enter senddate decision,0,1,0.0,1.2,19.0,4.248,0.0,True,learned_prefer
received OLO documents,send procedure confirmation,0,1,0.0,1.2,19.0,4.248,0.0,True,learned_prefer
received OLO documents,enter senddate acknowledgement,0,1,0.0,1.2,19.0,4.248,0.0,True,learned_prefer
received OLO documents,enter publication date draft decision,0,1,0.0,1.2,19.0,4.248,0.0,True,learned_prefer
received OLO documents,enter senddate decision environmental permit,0,1,0.0,1.2,19.0,4.248,0.0,True,learned_prefer
received OLO documents,objection lodged against decision,0,1,0.0,1.2,19.0,4.248,0.0,True,learned_prefer
received OLO documents,enter senddate retrieve missing data,0,1,0.0,1.2,19.0,4.248,0.0,True,learned_prefer
received OLO documents,enter senddate draft decision,0,1,0.0,1.2,19.0,4.248,0.0,True,learned_prefer
received OLO documents,phase decision ready,0,1,0.0,1.2,19.0,4.248,0.0,True,learned_prefer
received OLO documents,enter receipt of additional data,0,1,0.0,1.2,19.0,4.248,0.0,True,learned_prefer
received OLO documents,start decision phase decision permitting sent,0,1,0.0,1.2,19.0,4.248,0.0,True,learned_prefer
received OLO documents,treat subcases completeness,0,1,0.0,1.2,19.0,4.248,0.0,True,learned_prefer
received OLO documents,calculate final charges,0,1,0.0,1.2,19.0,4.248,0.0,True,learned_prefer
received OLO documents,received OLO documents,0,1,0.0,1.2,19.0,4.248,0.0,True,learned_prefer
received OLO documents,close case,0,1,0.0,1.2,19.0,4.248,0.0,True,learned_prefer
received OLO documents,set decision phase decision permitting decided,0,1,0.0,1.2,19.0,4.248,0.0,True,learned_prefer
received OLO documents,phase case handled,0,1,0.0,1.2,19.0,4.248,0.0,True,learned_prefer
received OLO documents,register submission date request,0,1,0.0,1.2,19.0,4.248,0.0,True,learned_prefer
received OLO documents,treat subcases content,0,1,0.0,1.2,19.0,4.248,0.0,True,learned_prefer
start decision phase decision permitting sent,phase decision sent,0,2,0.0,1.4,18.867,4.238,0.0,True,learned_prefer
start decision phase decision permitting sent,generate draft decision environmental permit,0,2,0.0,1.4,18.867,4.238,0.0,True,learned_prefer
start decision phase decision permitting sent,enter senddate draft decision,0,2,0.0,1.4,18.867,4.238,0.0,True,learned_prefer
start decision phase decision permitting sent,set decision phase decision permitting decided,0,2,0.0,1.4,18.867,4.238,0.0,True,learned_prefer
start decision phase decision permitting sent,set decision phase: draft decision for inspection,0,2,0.0,1.4,18.867,4.238,0.0,True,learned_prefer
start decision phase decision permitting sent,regular procedure without MER,0,2,0.0,1.4,18.867,4.238,0.0,True,learned_prefer
start decision phase decision permitting sent,request complete,0,2,0.0,1.4,18.867,4.238,0.0,True,learned_prefer
start decision phase decision permitting sent,phase decision taken,0,2,0.0,1.4,18.867,4.238,0.0,True,learned_prefer
start decision phase decision permitting sent,register deadline,0,2,0.0,1.4,18.867,4.238,0.0,True,learned_prefer
start decision phase decision permitting sent,register objection and appeal periods,0,2,0.0,1.4,18.867,4.238,0.0,True,learned_prefer
start decision phase decision permitting sent,phase draft decision made,0,2,0.0,1.4,18.867,4.238,0.0,True,learned_prefer
start decision phase decision permitting sent,procedure change after completeness,0,2,0.0,1.4,18.867,4.238,0.0,True,learned_prefer
start decision phase decision permitting sent,resume completeness subcases,0,2,0.0,1.4,18.867,4.238,0.0,True,learned_prefer
start decision phase decision permitting sent,register date environmental permit decision,0,2,0.0,1.4,18.867,4.238,0.0,True,learned_prefer
start decision phase decision permitting sent,phase concept draft decision ready,0,2,0.0,1.4,18.867,4.238,0.0,True,learned_prefer
start decision phase decision permitting sent,stop all running subcases 2b,0,2,0.0,1.4,18.867,4.238,0.0,True,learned_prefer
start decision phase decision permitting sent,stop suspended completeness subcases,0,2,0.0,1.4,18.867,4.238,0.0,True,learned_prefer
start decision phase decision permitting sent,phase asked additional information,0,2,0.0,1.4,18.867,4.238,0.0,True,learned_prefer
enter receipt of additional data,registrer date of publishing received request,0,1,0.0,1.2,18.111,4.179,0.0,True,learned_prefer
enter receipt of additional data,request complete,0,1,0.0,1.2,18.111,4.179,0.0,True,learned_prefer
enter receipt of additional data,activities regular procedure,0,1,0.0,1.2,18.111,4.179,0.0,True,learned_prefer
enter receipt of additional data,decision date prior to decision,0,1,0.0,1.2,18.111,4.179,0.0,True,learned_prefer
enter receipt of additional data,register objection and appeal periods,0,1,0.0,1.2,18.111,4.179,0.0,True,learned_prefer
enter receipt of additional data,enter senddate procedure confirmation,0,1,0.0,1.2,18.111,4.179,0.0,True,learned_prefer
enter receipt of additional data,reception through OLO,0,1,0.0,1.2,18.111,4.179,0.0,True,learned_prefer
enter receipt of additional data,procedure change,0,1,0.0,1.2,18.111,4.179,0.0,True,learned_prefer
enter receipt of additional data,send procedure confirmation,0,1,0.0,1.2,18.111,4.179,0.0,True,learned_prefer
enter receipt of additional data,received OLO documents,0,1,0.0,1.2,18.111,4.179,0.0,True,learned_prefer
enter receipt of additional data,receive additional information,0,1,0.0,1.2,18.111,4.179,0.0,True,learned_prefer
enter receipt of additional data,register deadline,0,1,0.0,1.2,18.111,4.179,0.0,True,learned_prefer
enter receipt of additional data,enter senddate decision procedure term extension,0,1,0.0,1.2,18.111,4.179,0.0,True,learned_prefer
enter receipt of additional data,enter senddate acknowledgement,0,1,0.0,1.2,18.111,4.179,0.0,True,learned_prefer
enter receipt of additional data,retrieve missing data,0,1,0.0,1.2,18.111,4.179,0.0,True,learned_prefer
enter receipt of additional data,submit decision,0,1,0.0,1.2,18.111,4.179,0.0,True,learned_prefer
enter receipt of additional data,assessment of content completed,0,1,0.0,1.2,18.111,4.179,0.0,True,learned_prefer
enter receipt of additional data,send confirmation receipt,0,1,0.0,1.2,18.111,4.179,0.0,True,learned_prefer
enter receipt of additional data,register date environmental permit decision,0,1,0.0,1.2,18.111,4.179,0.0,True,learned_prefer
enter receipt of additional data,subcases completeness completed,0,1,0.0,1.2,18.111,4.179,0.0,True,learned_prefer
enter receipt of additional data,start decision phase decision permitting sent,0,1,0.0,1.2,18.111,4.179,0.0,True,learned_prefer
enter receipt of additional data,no permit needed or only notification needed,0,1,0.0,1.2,18.111,4.179,0.0,True,learned_prefer
enter receipt of additional data,phase asked additional information,0,1,0.0,1.2,18.111,4.179,0.0,True,learned_prefer
enter receipt of additional data,phase additional information received,0,1,0.0,1.2,18.111,4.179,0.0,True,learned_prefer
enter receipt of additional data,create procedure confirmation,0,1,0.0,1.2,18.111,4.179,0.0,True,learned_prefer
read field phased application,phase asked additional information,0,1,0.0,1.2,17.889,4.161,0.0,True,learned_prefer
read field phased application,send procedure confirmation,0,1,0.0,1.2,17.889,4.161,0.0,True,learned_prefer
read field phased application,enter senddate retrieve missing data,0,1,0.0,1.2,17.889,4.161,0.0,True,learned_prefer
read field phased application,enter senddate draft decision,0,1,0.0,1.2,17.889,4.161,0.0,True,learned_prefer
read field phased application,create draft environtmental permit,0,1,0.0,1.2,17.889,4.161,0.0,True,learned_prefer
read field phased application,assessment of content completed,0,1,0.0,1.2,17.889,4.161,0.0,True,learned_prefer
read field phased application,phase concept draft decision ready,0,1,0.0,1.2,17.889,4.161,0.0,True,learned_prefer
read field phased application,read publication date field,0,1,0.0,1.2,17.889,4.161,0.0,True,learned_prefer
read field phased application,start phased application,0,1,0.0,1.2,17.889,4.161,0.0,True,learned_prefer
read field phased application,received OLO documents,0,1,0.0,1.2,17.889,4.161,0.0,True,learned_prefer
read field phased application,treat subcases content,0,1,0.0,1.2,17.889,4.161,0.0,True,learned_prefer
read field phased application,treat subcases completeness,0,1,0.0,1.2,17.889,4.161,0.0,True,learned_prefer
read field phased application,term for supplying missing data,0,1,0.0,1.2,17.889,4.161,0.0,True,learned_prefer
regular procedure without MER,read field phased application,0,2,0.0,1.5,17.667,4.143,0.0,True,learned_prefer
regular procedure without MER,start WABOprocedure,0,2,0.0,1.5,17.667,4.143,0.0,True,learned_prefer
regular procedure without MER,register date decision terminate on request,0,2,0.0,1.5,17.667,4.143,0.0,True,learned_prefer
regular procedure without MER,treat subcases completeness,0,2,0.0,1.5,17.667,4.143,0.0,True,learned_prefer
regular procedure without MER,suspend term,0,2,0.0,1.5,17.667,4.143,0.0,True,learned_prefer
regular procedure without MER,registration date publication,0,2,0.0,1.5,17.667,4.143,0.0,True,learned_prefer
regular procedure without MER,no permit needed or only notification needed,0,2,0.0,1.5,17.667,4.143,0.0,True,learned_prefer
regular procedure without MER,OLO messaging active,0,2,0.0,1.5,17.667,4.143,0.0,True,learned_prefer
regular procedure without MER,decision date prior to decision,0,2,0.0,1.5,17.667,4.143,0.0,True,learned_prefer
regular procedure without MER,no permit required for application,0,2,0.0,1.5,17.667,4.143,0.0,True,learned_prefer
regular procedure without MER,activities regular procedure,0,2,0.0,1.5,17.667,4.143,0.0,True,learned_prefer
regular procedure without MER,enter senddate procedure confirmation,0,2,0.0,1.5,17.667,4.143,0.0,True,learned_prefer
regular procedure without MER,initiative competent authority,0,2,0.0,1.5,17.667,4.143,0.0,True,learned_prefer
forward to the competent authority,calculate final charges,0,2,0.0,1.5,17.533,4.132,0.0,True,learned_prefer
forward to the competent authority,assessment of content completed,0,2,0.0,1.5,17.533,4.132,0.0,True,learned_prefer
forward to the competent authority,phase decision sent,0,2,0.0,1.5,17.533,4.132,0.0,True,learned_prefer
forward to the competent authority,registrer date of publishing received request,0,2,0.0,1.5,17.533,4.132,0.0,True,learned_prefer
forward to the competent authority,retrieve missing data,0,2,0.0,1.5,17.533,4.132,0.0,True,learned_prefer
forward to the competent authority,set decision phase suspension sent,0,2,0.0,1.5,17.533,4.132,0.0,True,learned_prefer
forward to the competent authority,treat subcases completeness,0,2,0.0,1.5,17.533,4.132,0.0,True,learned_prefer
forward to the competent authority,treat subcases content,0,2,0.0,1.5,17.533,4.132,0.0,True,learned_prefer
forward to the competent authority,phase asked additional information,0,2,0.0,1.5,17.533,4.132,0.0,True,learned_prefer
forward to the competent authority,no permit needed or only notification needed,0,2,0.0,1.5,17.533,4.132,0.0,True,learned_prefer
forward to the competent authority,enter date decision procedure term extension,0,2,0.0,1.5,17.533,4.132,0.0,True,learned_prefer
forward to the competent authority,creating environmental permit decision,0,2,0.0,1.5,17.533,4.132,0.0,True,learned_prefer
enter date termination request received,enter senddate request termination,0,1,0.0,1.3,17.444,4.125,0.0,True,learned_prefer
enter date termination request received,register deadline,0,1,0.0,1.3,17.444,4.125,0.0,True,learned_prefer
enter date termination request received,regular procedure without MER,0,1,0.0,1.3,17.444,4.125,0.0,True,learned_prefer
submit draft decision,assessment of content completed,15,4,100.0,5.1,17.444,4.125,-0.076,True,learned_prefer
enter date termination request received,enter senddate confirmation request,0,1,0.0,1.3,17.444,4.125,0.0,True,learned_prefer
enter date termination request received,enter senddate procedure confirmation,0,1,0.0,1.3,17.444,4.125,0.0,True,learned_prefer
enter senddate updated plan,enter senddate decision procedure term extension,2,2,100.0,4.7,17.4,4.121,-0.013,True,learned_prefer
enter senddate decision environmental permit,create monitoring case,0,3,0.0,1.6,17.381,4.119,0.0,True,learned_prefer
enter senddate decision environmental permit,enter senddate acknowledgement,0,3,0.0,1.6,17.381,4.119,0.0,True,learned_prefer
enter senddate decision environmental permit,generate publication document decision environmental permit,0,3,0.0,1.6,17.381,4.119,0.0,True,learned_prefer
enter senddate decision environmental permit,set decision status,0,3,0.0,1.6,17.381,4.119,0.0,True,learned_prefer
enter senddate decision environmental permit,subcases completeness completed,0,3,0.0,1.6,17.381,4.119,0.0,True,learned_prefer
enter senddate decision environmental permit,creating environmental permit decision,0,3,0.0,1.6,17.381,4.119,0.0,True,learned_prefer
enter senddate decision environmental permit,enter senddate procedure term extension,0,3,0.0,1.6,17.381,4.119,0.0,True,learned_prefer
enter senddate decision environmental permit,objection lodged against decision,0,3,0.0,1.6,17.381,4.119,0.0,True,learned_prefer
enter senddate decision environmental permit,enter date publication decision environmental permit,0,3,0.0,1.6,17.381,4.119,0.0,True,learned_prefer
enter senddate decision environmental permit,register objection and appeal periods,0,3,0.0,1.6,17.381,4.119,0.0,True,learned_prefer
WAW permit aspect,multiple components selected,0,1,0.0,1.3,17.222,4.106,0.0,True,learned_prefer
WAW permit aspect,enter senddate party permitted,0,1,0.0,1.3,17.222,4.106,0.0,True,learned_prefer
WAW permit aspect,enter senddate procedure confirmation,0,1,0.0,1.3,17.222,4.106,0.0,True,learned_prefer
WAW permit aspect,receive additional information,0,1,0.0,1.3,17.222,4.106,0.0,True,learned_prefer
WAW permit aspect,copy decision to extend procedure to stakeholders,0,1,0.0,1.3,17.222,4.106,0.0,True,learned_prefer
WAW permit aspect,decision terminate on request,0,1,0.0,1.3,17.222,4.106,0.0,True,learned_prefer
WAW permit aspect,no permit needed or only notification needed,0,1,0.0,1.3,17.222,4.106,0.0,True,learned_prefer
WAW permit aspect,enter senddate retrieve missing data,0,1,0.0,1.3,17.222,4.106,0.0,True,learned_prefer
WAW permit aspect,article 34  WABO applies,0,1,0.0,1.3,17.222,4.106,0.0,True,learned_prefer
WAW permit aspect,enter date termination request received,0,1,0.0,1.3,17.222,4.106,0.0,True,learned_prefer
WAW permit aspect,registrer date of publishing received request,0,1,0.0,1.3,17.222,4.106,0.0,True,learned_prefer
WAW permit aspect,completed subcases content,0,1,0.0,1.3,17.222,4.106,0.0,True,learned_prefer
WAW permit aspect,procedure change,0,1,0.0,1.3,17.222,4.106,0.0,True,learned_prefer
WAW permit aspect,enter senddate decision procedure term extension,0,1,0.0,1.3,17.222,4.106,0.0,True,learned_prefer
WAW permit aspect,create subcases completeness,0,1,0.0,1.3,17.222,4.106,0.0,True,learned_prefer
WAW permit aspect,continuation term to decision,0,1,0.0,1.3,17.222,4.106,0.0,True,learned_prefer
generating decision no permit required,phase application receptive,21,1,100.0,4.0,17.0,4.087,-0.013,True,learned_prefer
message change status,set phase decision revoked,39,2,100.0,4.9,16.6,4.053,-0.136,True,learned_prefer
activities regular procedure,phase application received,0,1,0.0,1.4,16.556,4.049,0.0,True,learned_prefer
activities regular procedure,registrer date of publishing received request,0,1,0.0,1.4,16.556,4.049,0.0,True,learned_prefer
activities regular procedure,phase advice known,0,1,0.0,1.4,16.556,4.049,0.0,True,learned_prefer
activities regular procedure,enter senddate draft decision,0,1,0.0,1.4,16.556,4.049,0.0,True,learned_prefer
activities regular procedure,terminate on request,0,1,0.0,1.4,16.556,4.049,0.0,True,learned_prefer
activities regular procedure,first phase affected,0,1,0.0,1.4,16.556,4.049,0.0,True,learned_prefer
activities regular procedure,detailed procedure applies,0,1,0.0,1.4,16.556,4.049,0.0,True,learned_prefer
activities regular procedure,enter senddate decision environmental permit,0,1,0.0,1.4,16.556,4.049,0.0,True,learned_prefer
activities regular procedure,completed subcases content,0,1,0.0,1.4,16.556,4.049,0.0,True,learned_prefer
activities regular procedure,regular procedure applies,0,1,0.0,1.4,16.556,4.049,0.0,True,learned_prefer
activities regular procedure,decision procedure term extension,0,1,0.0,1.4,16.556,4.049,0.0,True,learned_prefer
treat subcases content,generate draft decision environmental permit,0,4,0.0,1.8,16.259,4.023,0.0,True,learned_prefer
treat subcases content,ask stakeholders views,0,4,0.0,1.8,16.259,4.023,0.0,True,learned_prefer
treat subcases content,phase updated plan received,0,4,0.0,1.8,16.259,4.023,0.0,True,learned_prefer
treat subcases content,register objection and appeal periods,0,4,0.0,1.8,16.259,4.023,0.0,True,learned_prefer
treat subcases content,procedure change,0,4,0.0,1.8,16.259,4.023,0.0,True,learned_prefer
treat subcases content,extend procedure term,0,4,0.0,1.8,16.259,4.023,0.0,True,learned_prefer
treat subcases content,send confirmation receipt,0,4,0.0,1.8,16.259,4.023,0.0,True,learned_prefer
treat subcases content,start WABOprocedure,0,4,0.0,1.8,16.259,4.023,0.0,True,learned_prefer
enter senddate procedure confirmation,set decision phase decision no permit required sent,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,subcases completeness completed,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,registration receipt further information,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,send procedure confirmation,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,start decisionphase draft decision - permitting decided,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,completed subcases content,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,submit decision,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,objection to extension procedure term receptive,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,investigate BAG objects,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,inform BAG administrator,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,record date of decision environmental permit,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,forward to the competent authority,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,first phase affected,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,entering senddate draft decision environmental permit,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,regular procedure applies,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,enter senddate suspension by competent authority,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,registrer date of publishing received request,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,enter senddate decision,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,enter senddate decision permanent suspension,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,enter senddate decision procedure term extension,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,enter senddate decision suspension,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,enter objectionterm,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,terminate on request,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,register date environmental permit decision,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,enter date draft decisionenvironmental permit,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,enter senddate procedure confirmation,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,activities regular procedure,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,detailed procedure applies,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,MER present in supplement,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,enter date advice on treatment of environmental permit,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,publish,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,create subcases content,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,WAW permit aspect,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
enter senddate procedure confirmation,enter senddate letter no permit or only notification required,0,1,0.0,0.6,16.238,4.021,0.0,True,learned_prefer
register number of days extension period,start decision phase extension granted,0,1,0.0,1.4,16.111,4.01,0.0,True,learned_prefer
registrer date of publishing received request,decision permanently suspended,0,1,0.0,0.8,15.933,3.994,0.0,True,learned_prefer
registrer date of publishing received request,date draft decision for inspection,0,1,0.0,0.8,15.933,3.994,0.0,True,learned_prefer
applicant is stakeholder,WAW permit aspect,0,2,0.0,1.7,15.933,3.994,0.0,True,learned_prefer
applicant is stakeholder,grounds for refusal,0,2,0.0,1.7,15.933,3.994,0.0,True,learned_prefer
applicant is stakeholder,forward to the competent authority,0,2,0.0,1.7,15.933,3.994,0.0,True,learned_prefer
registrer date of publishing received request,enter date decision permanent suspension,0,1,0.0,0.8,15.933,3.994,0.0,True,learned_prefer
registrer date of publishing received request,enter date draft decisionenvironmental permit,0,1,0.0,0.8,15.933,3.994,0.0,True,learned_prefer
registrer date of publishing received request,forward to the competent authority,0,1,0.0,0.8,15.933,3.994,0.0,True,learned_prefer
registrer date of publishing received request,generate publication document decision environmental permit,0,1,0.0,0.8,15.933,3.994,0.0,True,learned_prefer
applicant is stakeholder,treat subcases completeness,0,2,0.0,1.7,15.933,3.994,0.0,True,learned_prefer
registrer date of publishing received request,record date of decision no permit required,0,1,0.0,0.8,15.933,3.994,0.0,True,learned_prefer
applicant is stakeholder,create publication document,0,2,0.0,1.7,15.933,3.994,0.0,True,learned_prefer
registrer date of publishing received request,enter senddate party permitted,0,1,0.0,0.8,15.933,3.994,0.0,True,learned_prefer
applicant is stakeholder,OLO messaging active,0,2,0.0,1.7,15.933,3.994,0.0,True,learned_prefer
applicant is stakeholder,enter receipt of additional data,0,2,0.0,1.7,15.933,3.994,0.0,True,learned_prefer
applicant is stakeholder,temporary permit,0,2,0.0,1.7,15.933,3.994,0.0,True,learned_prefer
applicant is stakeholder,phase advice known,0,2,0.0,1.7,15.933,3.994,0.0,True,learned_prefer
applicant is stakeholder,register date environmental permit decision,0,2,0.0,1.7,15.933,3.994,0.0,True,learned_prefer
applicant is stakeholder,receive additional information,0,2,0.0,1.7,15.933,3.994,0.0,True,learned_prefer
registrer date of publishing received request,send confirmation receipt,0,1,0.0,0.8,15.933,3.994,0.0,True,learned_prefer
registrer date of publishing received request,register receipt updated plan,0,1,0.0,0.8,15.933,3.994,0.0,True,learned_prefer
registrer date of publishing received request,send procedure confirmation,0,1,0.0,0.8,15.933,3.994,0.0,True,learned_prefer
registrer date of publishing received request,send suspension by competent authority,0,1,0.0,0.8,15.933,3.994,0.0,True,learned_prefer
registrer date of publishing received request,treat subcases completeness,0,1,0.0,0.8,15.933,3.994,0.0,True,learned_prefer
applicant is stakeholder,terminate on request,0,2,0.0,1.7,15.933,3.994,0.0,True,learned_prefer
applicant is stakeholder,regular procedure applies,0,2,0.0,1.7,15.933,3.994,0.0,True,learned_prefer
registrer date of publishing received request,publish,0,1,0.0,0.8,15.933,3.994,0.0,True,learned_prefer
registrer date of publishing received request,request complete,0,1,0.0,0.8,15.933,3.994,0.0,True,learned_prefer
registrer date of publishing received request,enter senddate updated plan,0,1,0.0,0.8,15.933,3.994,0.0,True,learned_prefer
registrer date of publishing received request,enter senddate suspension by competent authority,0,1,0.0,0.8,15.933,3.994,0.0,True,learned_prefer
registrer date of publishing received request,objection lodged against decision,0,1,0.0,0.8,15.933,3.994,0.0,True,learned_prefer
registrer date of publishing received request,assessment of content completed,0,1,0.0,0.8,15.933,3.994,0.0,True,learned_prefer
registrer date of publishing received request,completed subcases content,0,1,0.0,0.8,15.933,3.994,0.0,True,learned_prefer
registrer date of publishing received request,applicant is stakeholder,0,1,0.0,0.8,15.933,3.994,0.0,True,learned_prefer
registrer date of publishing received request,register submission date request,0,1,0.0,0.8,15.933,3.994,0.0,True,learned_prefer
set decision phase: draft decision permitted sent,phase decision sent,16,1,51.6,2.2,15.889,3.99,-0.199,True,learned_prefer
create publication document,enter senddate retrieve missing data,0,1,0.0,0.6,15.667,3.97,0.0,True,learned_prefer
create publication document,investigate BAG objects,0,1,0.0,0.6,15.667,3.97,0.0,True,learned_prefer
create publication document,phase decision taken,0,1,0.0,0.6,15.667,3.97,0.0,True,learned_prefer
create publication document,enter senddate decision environmental permit,0,1,0.0,0.6,15.667,3.97,0.0,True,learned_prefer
create publication document,enter date publication decision environmental permit,0,1,0.0,0.6,15.667,3.97,0.0,True,learned_prefer
create publication document,enrich draft decision,0,1,0.0,0.6,15.667,3.97,0.0,True,learned_prefer
create publication document,start decision phase extension granted,0,1,0.0,0.6,15.667,3.97,0.0,True,learned_prefer
create publication document,phase decision ready,0,1,0.0,0.6,15.667,3.97,0.0,True,learned_prefer
create publication document,date decision for inspection,0,1,0.0,0.6,15.667,3.97,0.0,True,learned_prefer
create publication document,start phased application,0,1,0.0,0.6,15.667,3.97,0.0,True,learned_prefer
create publication document,treat subcases content,0,1,0.0,0.6,15.667,3.97,0.0,True,learned_prefer
create publication document,subcases completeness completed,0,1,0.0,0.6,15.667,3.97,0.0,True,learned_prefer
create publication document,transcript decision environmental permit to stakeholders,0,1,0.0,0.6,15.667,3.97,0.0,True,learned_prefer
create publication document,create cover letter draft decision,0,1,0.0,0.6,15.667,3.97,0.0,True,learned_prefer
create publication document,set decision phase: suspension cancelled,0,1,0.0,0.6,15.667,3.97,0.0,True,learned_prefer
create publication document,start WABOprocedure,0,1,0.0,0.6,15.667,3.97,0.0,True,learned_prefer
create publication document,start decision phase decision permitting sent,0,1,0.0,0.6,15.667,3.97,0.0,True,learned_prefer
create publication document,set decision phase inspection of decision permitting,0,1,0.0,0.6,15.667,3.97,0.0,True,learned_prefer
create publication document,publish,0,1,0.0,0.6,15.667,3.97,0.0,True,learned_prefer
create publication document,receive additional information,0,1,0.0,0.6,15.667,3.97,0.0,True,learned_prefer
create publication document,phase advice known,0,1,0.0,0.6,15.667,3.97,0.0,True,learned_prefer
create publication document,set decision status,0,1,0.0,0.6,15.667,3.97,0.0,True,learned_prefer
create publication document,procedure change,0,1,0.0,0.6,15.667,3.97,0.0,True,learned_prefer
